Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,10,12,1,1315,1245,1446,1404,PS,1676,NA,91,79,NA,42,30,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1354,1245,1533,1404,PS,1676,NA,99,79,NA,89,69,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1338,1245,1502,1404,PS,1676,NA,84,79,NA,58,53,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1335,1245,1503,1404,PS,1676,NA,88,79,NA,59,50,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1341,1245,1514,1404,PS,1676,NA,93,79,NA,70,56,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1245,1245,1411,1404,PS,1676,NA,86,79,NA,7,0,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1253,1245,1426,1404,PS,1676,NA,93,79,NA,22,8,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1325,1245,1454,1404,PS,1676,NA,89,79,NA,50,40,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1340,1245,1510,1404,PS,1676,NA,90,79,NA,66,55,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1245,1245,1410,1404,PS,1676,NA,85,79,NA,6,0,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1334,1245,1457,1404,PS,1676,NA,83,79,NA,53,49,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1347,1245,1509,1404,PS,1676,NA,82,79,NA,65,62,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1245,1245,1422,1404,PS,1676,NA,97,79,NA,18,0,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1257,1245,1437,1404,PS,1676,NA,100,79,NA,33,12,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1255,1245,1434,1404,PS,1676,NA,99,79,NA,30,10,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1331,1245,1521,1404,PS,1676,NA,110,79,NA,77,46,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1639,1442,1824,1600,PS,1676,NA,105,78,NA,144,117,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1526,1442,1700,1600,PS,1676,NA,94,78,NA,60,44,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1443,1442,1618,1600,PS,1676,NA,95,78,NA,18,1,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1440,1442,1621,1600,PS,1676,NA,101,78,NA,21,-2,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,651,650,804,800,PS,1677,NA,73,70,NA,4,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,659,650,814,800,PS,1677,NA,75,70,NA,14,9,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,649,650,801,800,PS,1677,NA,72,70,NA,1,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,NA,650,NA,800,PS,1677,NA,NA,70,NA,NA,NA,SAN,SJC,417,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,650,650,759,800,PS,1677,NA,69,70,NA,-1,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,653,650,808,800,PS,1677,NA,75,70,NA,8,3,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,650,650,811,800,PS,1677,NA,81,70,NA,11,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,650,650,757,800,PS,1677,NA,67,70,NA,-3,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,653,650,811,800,PS,1677,NA,78,70,NA,11,3,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,656,650,809,800,PS,1677,NA,73,70,NA,9,6,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,651,650,823,800,PS,1677,NA,92,70,NA,23,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,657,650,820,800,PS,1677,NA,83,70,NA,20,7,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,648,650,803,800,PS,1677,NA,75,70,NA,3,-2,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,651,650,800,800,PS,1677,NA,69,70,NA,0,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,652,650,816,800,PS,1677,NA,84,70,NA,16,2,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,651,650,806,800,PS,1677,NA,75,70,NA,6,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,650,650,806,800,PS,1677,NA,76,70,NA,6,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,649,650,759,800,PS,1677,NA,70,70,NA,-1,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,652,650,802,800,PS,1677,NA,70,70,NA,2,2,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,718,650,826,800,PS,1677,NA,68,70,NA,26,28,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,645,645,802,802,PS,1677,NA,77,77,NA,0,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,646,645,800,802,PS,1677,NA,74,77,NA,-2,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,812,825,834,844,PS,1677,NA,22,19,NA,-10,-13,SJC,OAK,30,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,824,825,843,844,PS,1677,NA,19,19,NA,-1,-1,SJC,OAK,30,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,814,825,917,844,PS,1677,NA,63,19,NA,33,-11,SJC,OAK,30,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,823,825,846,844,PS,1677,NA,23,19,NA,2,-2,SJC,OAK,30,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1721,1645,1842,1801,PS,1678,NA,81,76,NA,41,36,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1645,1645,1804,1801,PS,1678,NA,79,76,NA,3,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1714,1645,1834,1801,PS,1678,NA,80,76,NA,33,29,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1649,1645,1809,1801,PS,1678,NA,80,76,NA,8,4,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1645,1645,1809,1801,PS,1678,NA,84,76,NA,8,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1645,1645,1807,1801,PS,1678,NA,82,76,NA,6,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1653,1645,1810,1801,PS,1678,NA,77,76,NA,9,8,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1645,1645,1800,1801,PS,1678,NA,75,76,NA,-1,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1711,1645,1831,1801,PS,1678,NA,80,76,NA,30,26,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1644,1645,1800,1801,PS,1678,NA,76,76,NA,-1,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1714,1645,1839,1801,PS,1678,NA,85,76,NA,38,29,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1644,1645,1754,1801,PS,1678,NA,70,76,NA,-7,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1645,1645,1802,1801,PS,1678,NA,77,76,NA,1,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1646,1645,1806,1801,PS,1678,NA,80,76,NA,5,1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1711,1645,1840,1801,PS,1678,NA,89,76,NA,39,26,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1644,1645,1805,1801,PS,1678,NA,81,76,NA,4,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1651,1645,1820,1801,PS,1678,NA,89,76,NA,19,6,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1645,1645,1804,1801,PS,1678,NA,79,76,NA,3,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1645,1645,1803,1801,PS,1678,NA,78,76,NA,2,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1644,1645,1818,1801,PS,1678,NA,94,76,NA,17,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1715,1645,1839,1801,PS,1678,NA,84,76,NA,38,30,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1646,1645,1808,1801,PS,1678,NA,82,76,NA,7,1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1708,1645,1841,1801,PS,1678,NA,93,76,NA,40,23,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1645,1645,1806,1801,PS,1678,NA,81,76,NA,5,0,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1644,1645,1806,1801,PS,1678,NA,82,76,NA,5,-1,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1657,1645,1831,1800,PS,1678,NA,94,75,NA,31,12,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1712,1645,1829,1800,PS,1678,NA,77,75,NA,29,27,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1702,1645,1834,1800,PS,1678,NA,92,75,NA,34,17,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1647,1645,1802,1800,PS,1678,NA,75,75,NA,2,2,SFO,SAN,447,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,2028,1940,2153,2056,PS,1679,NA,85,76,NA,57,48,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1940,1940,2107,2056,PS,1679,NA,87,76,NA,11,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1944,1940,2110,2056,PS,1679,NA,86,76,NA,14,4,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1940,1940,2102,2056,PS,1679,NA,82,76,NA,6,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1939,1940,2110,2056,PS,1679,NA,91,76,NA,14,-1,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1959,1940,2202,2056,PS,1679,NA,123,76,NA,66,19,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,2024,1940,2154,2056,PS,1679,NA,90,76,NA,58,44,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1940,1940,2114,2056,PS,1679,NA,94,76,NA,18,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,2005,1940,2136,2056,PS,1679,NA,91,76,NA,40,25,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,2011,1940,2204,2056,PS,1679,NA,113,76,NA,68,31,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,NA,1940,NA,2056,PS,1679,NA,NA,76,NA,NA,NA,LAS,SFO,414,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1947,1940,2111,2056,PS,1679,NA,84,76,NA,15,7,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1939,1940,2100,2056,PS,1679,NA,81,76,NA,4,-1,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1940,1940,2104,2056,PS,1679,NA,84,76,NA,8,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1940,1940,2108,2056,PS,1679,NA,88,76,NA,12,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1939,1940,2104,2056,PS,1679,NA,85,76,NA,8,-1,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1940,1940,2108,2056,PS,1679,NA,88,76,NA,12,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1940,1940,2109,2056,PS,1679,NA,89,76,NA,13,0,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,2006,1940,2202,2056,PS,1679,NA,116,76,NA,66,26,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,2051,1940,2222,2056,PS,1679,NA,91,76,NA,86,71,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,2002,1940,2134,2056,PS,1679,NA,92,76,NA,38,22,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1939,1940,2110,2056,PS,1679,NA,91,76,NA,14,-1,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1947,1940,2141,2056,PS,1679,NA,114,76,NA,45,7,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,2040,1945,2245,2108,PS,1679,NA,125,83,NA,97,55,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,2039,1945,2208,2108,PS,1679,NA,89,83,NA,60,54,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,2008,1945,2131,2108,PS,1679,NA,83,83,NA,23,23,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,2331,2150,108,2322,PS,1679,NA,97,92,NA,106,101,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,2231,2150,1,2322,PS,1679,NA,90,92,NA,39,41,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,630,630,747,747,PS,1680,NA,77,77,NA,0,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,630,630,744,747,PS,1680,NA,74,77,NA,-3,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,629,630,750,747,PS,1680,NA,81,77,NA,3,-1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,631,630,813,747,PS,1680,NA,102,77,NA,26,1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,630,630,748,747,PS,1680,NA,78,77,NA,1,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,629,630,749,747,PS,1680,NA,80,77,NA,2,-1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,631,630,745,747,PS,1680,NA,74,77,NA,-2,1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,632,630,758,747,PS,1680,NA,86,77,NA,11,2,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,632,630,813,747,PS,1680,NA,101,77,NA,26,2,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,630,630,742,747,PS,1680,NA,72,77,NA,-5,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,629,630,753,747,PS,1680,NA,84,77,NA,6,-1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,630,630,751,747,PS,1680,NA,81,77,NA,4,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,629,630,746,747,PS,1680,NA,77,77,NA,-1,-1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,631,630,804,747,PS,1680,NA,93,77,NA,17,1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,630,630,751,747,PS,1680,NA,81,77,NA,4,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,630,630,748,747,PS,1680,NA,78,77,NA,1,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,631,630,751,747,PS,1680,NA,80,77,NA,4,1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,630,630,745,747,PS,1680,NA,75,77,NA,-2,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,630,630,747,747,PS,1680,NA,77,77,NA,0,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,630,630,752,747,PS,1680,NA,82,77,NA,5,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,630,630,757,747,PS,1680,NA,87,77,NA,10,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,631,630,752,744,PS,1680,NA,81,74,NA,8,1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,630,630,757,744,PS,1680,NA,87,74,NA,13,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,629,630,749,744,PS,1680,NA,80,74,NA,5,-1,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,630,630,746,744,PS,1680,NA,76,74,NA,2,0,SFO,SNA,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1510,1510,1626,1619,PS,1682,NA,76,69,NA,7,0,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1509,1510,1620,1619,PS,1682,NA,71,69,NA,1,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1509,1510,1617,1619,PS,1682,NA,68,69,NA,-2,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1509,1510,1617,1619,PS,1682,NA,68,69,NA,-2,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1509,1510,1619,1619,PS,1682,NA,70,69,NA,0,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1510,1510,1629,1619,PS,1682,NA,79,69,NA,10,0,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1509,1510,1623,1619,PS,1682,NA,74,69,NA,4,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1515,1510,1628,1619,PS,1682,NA,73,69,NA,9,5,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1527,1510,1634,1619,PS,1682,NA,67,69,NA,15,17,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1517,1510,1632,1619,PS,1682,NA,75,69,NA,13,7,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1510,1510,1621,1619,PS,1682,NA,71,69,NA,2,0,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1519,1510,1631,1619,PS,1682,NA,72,69,NA,12,9,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1527,1510,1632,1619,PS,1682,NA,65,69,NA,13,17,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1509,1510,1619,1619,PS,1682,NA,70,69,NA,0,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1512,1510,1631,1619,PS,1682,NA,79,69,NA,12,2,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1534,1510,1646,1619,PS,1682,NA,72,69,NA,27,24,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1509,1510,1620,1619,PS,1682,NA,71,69,NA,1,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1516,1510,1632,1619,PS,1682,NA,76,69,NA,13,6,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1509,1510,1618,1619,PS,1682,NA,69,69,NA,-1,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1509,1510,1632,1619,PS,1682,NA,83,69,NA,13,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1510,1510,1619,1619,PS,1682,NA,69,69,NA,0,0,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1611,1510,1723,1619,PS,1682,NA,72,69,NA,64,61,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1539,1510,1655,1619,PS,1682,NA,76,69,NA,36,29,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1508,1510,1622,1619,PS,1682,NA,74,69,NA,3,-2,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1525,1510,1637,1619,PS,1682,NA,72,69,NA,18,15,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1509,1510,1623,1619,PS,1682,NA,74,69,NA,4,-1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1510,1510,1627,1619,PS,1682,NA,77,69,NA,8,0,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1527,1505,1642,1613,PS,1682,NA,75,68,NA,29,22,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1505,1505,1612,1613,PS,1682,NA,67,68,NA,-1,0,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1509,1505,1621,1613,PS,1682,NA,72,68,NA,8,4,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1506,1505,1617,1613,PS,1682,NA,71,68,NA,4,1,SJC,SAN,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1711,1710,1830,1819,PS,1683,NA,79,69,NA,11,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1709,1710,1819,1819,PS,1683,NA,70,69,NA,0,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1708,1710,1825,1819,PS,1683,NA,77,69,NA,6,-2,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1709,1710,1813,1819,PS,1683,NA,64,69,NA,-6,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1709,1710,1816,1819,PS,1683,NA,67,69,NA,-3,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1711,1710,1817,1819,PS,1683,NA,66,69,NA,-2,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1711,1710,1822,1819,PS,1683,NA,71,69,NA,3,1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1710,1710,1825,1819,PS,1683,NA,75,69,NA,6,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1717,1710,1832,1819,PS,1683,NA,75,69,NA,13,7,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1710,1710,1819,1819,PS,1683,NA,69,69,NA,0,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1721,1710,1842,1819,PS,1683,NA,81,69,NA,23,11,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1709,1710,1824,1819,PS,1683,NA,75,69,NA,5,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1736,1710,1852,1819,PS,1683,NA,76,69,NA,33,26,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1709,1710,1820,1819,PS,1683,NA,71,69,NA,1,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1709,1710,1820,1819,PS,1683,NA,71,69,NA,1,-1,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1752,1710,1911,1819,PS,1683,NA,79,69,NA,52,42,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1710,1710,1817,1819,PS,1683,NA,67,69,NA,-2,0,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
